_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,contents,node_id,participant_id,module_state_id,trial_maker_id,definition,complete,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},2966,2023-02-16 19:54:17,False,,,HeadphoneTrial,4,4,,4,119,379,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,3945.0,,,7.011,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},2986,2023-02-16 19:54:25,False,,,HeadphoneTrial,3,3,,3,119,379,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,3964.0,,,5.599,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},3001,2023-02-16 19:54:31,False,,,HeadphoneTrial,5,5,,5,119,379,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,3983.0,,,5.789,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},3018,2023-02-16 19:54:38,False,,,HeadphoneTrial,1,1,,1,119,379,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,3999.0,,,4.841,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},3031,2023-02-16 19:54:43,False,,,HeadphoneTrial,6,6,,6,119,379,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4017.0,,,5.657,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},3153,2023-02-16 19:55:45,False,,,HeadphoneTrial,2,2,,2,123,390,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,0.0,0.0,,1,True,4194.0,,,8.988,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},3158,2023-02-16 19:55:47,False,,,HeadphoneTrial,2,2,,2,124,391,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4187.0,,,5.165,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},3168,2023-02-16 19:55:52,False,,,HeadphoneTrial,3,3,,3,124,391,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4202.0,,,4.842,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},3173,2023-02-16 19:55:54,False,,,HeadphoneTrial,3,3,,3,123,390,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,0.0,0.0,,3,True,4212.0,,,6.262,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},3179,2023-02-16 19:55:58,False,,,HeadphoneTrial,4,4,,4,124,391,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4218.0,,,4.667,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},3188,2023-02-16 19:56:01,False,,,HeadphoneTrial,4,4,,4,123,390,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,0.0,0.0,,2,True,4233.0,,,6.771,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},3194,2023-02-16 19:56:03,False,,,HeadphoneTrial,5,5,,5,124,391,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4231.0,,,4.569,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},3204,2023-02-16 19:56:08,False,,,HeadphoneTrial,6,6,,6,124,391,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4244.0,,,4.57,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},3206,2023-02-16 19:56:09,False,,,HeadphoneTrial,1,1,,1,123,390,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,0.0,0.0,,3,True,4263.0,,,10.924,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},3215,2023-02-16 19:56:13,False,,,HeadphoneTrial,1,1,,1,124,391,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4258.0,,,4.553,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},3232,2023-02-16 19:56:21,False,,,HeadphoneTrial,5,5,,5,123,390,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,0.0,0.0,,1,True,4327.0,,,26.376,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},3287,2023-02-16 19:56:48,False,,,HeadphoneTrial,6,6,,6,123,390,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,0.0,0.0,,1,True,4346.0,,,7.831,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},3462,2023-02-16 20:00:03,False,,,HeadphoneTrial,2,2,,2,128,421,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,0.0,0.0,,2,True,4653.0,,,9.517,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},3466,2023-02-16 20:00:14,False,,,HeadphoneTrial,3,3,,3,128,421,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,0.0,0.0,,2,True,4663.0,,,6.665,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},3469,2023-02-16 20:00:22,False,,,HeadphoneTrial,4,4,,4,128,421,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,0.0,0.0,,3,True,4673.0,,,6.53,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},3471,2023-02-16 20:00:29,False,,,HeadphoneTrial,5,5,,5,128,421,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,0.0,0.0,,1,True,4686.0,,,7.577,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},3474,2023-02-16 20:00:37,False,,,HeadphoneTrial,1,1,,1,128,421,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,0.0,0.0,,3,True,4694.0,,,6.133,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},3476,2023-02-16 20:00:44,False,,,HeadphoneTrial,6,6,,6,128,421,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,0.0,0.0,,1,True,4704.0,,,7.69,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},3479,2023-02-16 20:00:53,False,,,HeadphoneTrial,3,3,,3,125,435,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4722.0,,,17.587,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},3484,2023-02-16 20:01:12,False,,,HeadphoneTrial,4,4,,4,125,435,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,0.0,0.0,,2,True,4730.0,,,7.864,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},3486,2023-02-16 20:01:13,False,,,HeadphoneTrial,4,4,,4,130,441,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4732.0,,,8.431,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},3487,2023-02-16 20:01:15,False,,,HeadphoneTrial,2,2,,2,140,442,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4731.0,,,5.672,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},3491,2023-02-16 20:01:20,False,,,HeadphoneTrial,2,2,,2,125,435,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4740.0,,,10.331,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},3492,2023-02-16 20:01:22,False,,,HeadphoneTrial,3,3,,3,140,442,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4736.0,,,5.811,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},3493,2023-02-16 20:01:23,False,,,HeadphoneTrial,2,2,,2,130,441,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4737.0,,,5.537,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},3497,2023-02-16 20:01:29,False,,,HeadphoneTrial,1,1,,1,140,442,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,0.0,0.0,,1,True,4745.0,,,6.759,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},3498,2023-02-16 20:01:29,False,,,HeadphoneTrial,5,5,,5,130,441,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4744.0,,,5.546,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},3500,2023-02-16 20:01:32,False,,,HeadphoneTrial,1,1,,1,125,435,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4749.0,,,8.422,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},3503,2023-02-16 20:01:35,False,,,HeadphoneTrial,1,1,,1,130,441,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4750.0,,,5.502,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},3504,2023-02-16 20:01:37,False,,,HeadphoneTrial,6,6,,6,140,442,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4753.0,,,5.27,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},3507,2023-02-16 20:01:39,True,response_timeout,2023-02-16 20:07:11,HeadphoneTrial,6,6,,6,137,443,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",False,False,False,,,,,True,,,,,30.0,,,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},3508,2023-02-16 20:01:41,False,,,HeadphoneTrial,6,6,,6,125,435,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4757.0,,,6.215,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},3509,2023-02-16 20:01:41,False,,,HeadphoneTrial,6,6,,6,130,441,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4755.0,,,5.03,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},3512,2023-02-16 20:01:43,False,,,HeadphoneTrial,4,4,,4,140,442,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4758.0,,,5.454,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},3514,2023-02-16 20:01:47,False,,,HeadphoneTrial,3,3,,3,130,441,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4761.0,,,5.506,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},3516,2023-02-16 20:01:48,False,,,HeadphoneTrial,5,5,,5,125,435,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4762.0,,,5.94,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},3517,2023-02-16 20:01:50,False,,,HeadphoneTrial,5,5,,5,140,442,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4765.0,,,5.26,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},3544,2023-02-16 20:02:35,False,,,HeadphoneTrial,2,2,,2,139,457,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4830.0,,,12.534,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},3546,2023-02-16 20:02:35,False,,,HeadphoneTrial,3,3,,3,144,458,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,0.0,0.0,,3,True,4823.0,,,5.992,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},3552,2023-02-16 20:02:42,False,,,HeadphoneTrial,4,4,,4,144,458,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4835.0,,,6.389,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},3557,2023-02-16 20:02:48,False,,,HeadphoneTrial,4,4,,4,139,457,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4840.0,,,6.302,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},3560,2023-02-16 20:02:50,False,,,HeadphoneTrial,5,5,,5,144,458,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4844.0,,,5.791,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},3564,2023-02-16 20:02:55,False,,,HeadphoneTrial,1,1,,1,139,457,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4852.0,,,6.823,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},3565,2023-02-16 20:02:56,False,,,HeadphoneTrial,3,3,,3,141,461,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,0.0,0.0,,2,True,4864.0,,,13.58,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},3567,2023-02-16 20:02:57,False,,,HeadphoneTrial,6,6,,6,144,458,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4854.0,,,5.368,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},3572,2023-02-16 20:03:03,False,,,HeadphoneTrial,3,3,,3,139,457,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4862.0,,,6.535,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},3574,2023-02-16 20:03:03,False,,,HeadphoneTrial,2,2,,2,144,458,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4861.0,,,4.987,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},3579,2023-02-16 20:03:09,False,,,HeadphoneTrial,1,1,,1,144,458,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4871.0,,,4.91,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},3580,2023-02-16 20:03:10,False,,,HeadphoneTrial,6,6,,6,139,457,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4873.0,,,5.95,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},3582,2023-02-16 20:03:10,False,,,HeadphoneTrial,5,5,,5,141,461,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,0.0,0.0,,1,True,4874.0,,,6.436,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},3585,2023-02-16 20:03:13,False,,,HeadphoneTrial,2,2,,2,145,464,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4879.0,,,6.29,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},3589,2023-02-16 20:03:16,False,,,HeadphoneTrial,5,5,,5,139,457,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4883.0,,,5.794,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},3590,2023-02-16 20:03:17,False,,,HeadphoneTrial,2,2,,2,141,461,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,0.0,0.0,,2,True,4889.0,,,8.598,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},3594,2023-02-16 20:03:20,False,,,HeadphoneTrial,4,4,,4,145,464,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4890.0,,,5.125,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},3600,2023-02-16 20:03:26,False,,,HeadphoneTrial,4,4,,4,141,461,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4900.0,,,7.758,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},3601,2023-02-16 20:03:26,False,,,HeadphoneTrial,1,1,,1,145,464,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4898.0,,,4.916,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},3608,2023-02-16 20:03:33,False,,,HeadphoneTrial,3,3,,3,145,464,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4907.0,,,5.821,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},3610,2023-02-16 20:03:35,False,,,HeadphoneTrial,6,6,,6,141,461,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4910.0,,,6.303,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},3616,2023-02-16 20:03:40,False,,,HeadphoneTrial,6,6,,6,145,464,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4919.0,,,5.8,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},3619,2023-02-16 20:03:42,False,,,HeadphoneTrial,1,1,,1,141,461,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4920.0,,,6.512,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},3623,2023-02-16 20:03:44,False,,,HeadphoneTrial,1,1,,1,149,470,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,0.0,0.0,,1,True,4925.0,,,8.238,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},3628,2023-02-16 20:03:47,False,,,HeadphoneTrial,5,5,,5,145,464,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4926.0,,,5.601,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},3633,2023-02-16 20:03:53,False,,,HeadphoneTrial,3,3,,3,149,470,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4934.0,,,7.028,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},3641,2023-02-16 20:04:01,False,,,HeadphoneTrial,4,4,,4,149,470,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4941.0,,,6.186,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},3647,2023-02-16 20:04:07,False,,,HeadphoneTrial,2,2,,2,149,470,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4950.0,,,6.157,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},3654,2023-02-16 20:04:14,False,,,HeadphoneTrial,6,6,,6,149,470,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4962.0,,,5.964,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},3657,2023-02-16 20:04:16,False,,,HeadphoneTrial,5,5,,5,147,476,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,0.0,0.0,,3,True,4965.0,,,5.561,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},3662,2023-02-16 20:04:20,False,,,HeadphoneTrial,2,2,,2,150,477,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4972.0,,,5.499,30.0,37.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ab30>},False,{},3665,2023-02-16 20:04:21,False,,,HeadphoneTrial,5,5,,5,149,470,headphone_test,"{'label': 'OSI', 'correct_answer': '2'}",True,True,False,1.0,0.0,,2,True,4975.0,,,5.585,67.5,75.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9d9c0>},False,{},3668,2023-02-16 20:04:22,False,,,HeadphoneTrial,2,2,,2,147,476,headphone_test,"{'label': 'IOS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,4974.0,,,4.316,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},3674,2023-02-16 20:04:26,False,,,HeadphoneTrial,4,4,,4,150,477,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4983.0,,,5.902,37.5,45.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},3676,2023-02-16 20:04:27,False,,,HeadphoneTrial,3,3,,3,147,476,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,0.0,0.0,,3,True,4992.0,,,10.329,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1a890>},False,{},3684,2023-02-16 20:04:33,False,,,HeadphoneTrial,3,3,,3,150,477,headphone_test,"{'label': 'SOI', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,4996.0,,,5.546,45.0,52.5,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9fee0>},False,{},3693,2023-02-16 20:04:38,False,,,HeadphoneTrial,1,1,,1,147,476,headphone_test,"{'label': 'ISO', 'correct_answer': '2'}",True,True,False,0.0,0.0,,3,True,5005.0,,,5.85,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x147a1ba30>},False,{},3697,2023-02-16 20:04:39,False,,,HeadphoneTrial,6,6,,6,150,477,headphone_test,"{'label': 'OIS', 'correct_answer': '3'}",True,True,False,1.0,0.0,,3,True,5007.0,,,4.87,52.5,60.0,7.5,0,default,HeadphoneTrial,Info
{'stimulus': <psynet.asset.ExternalAsset object at 0x146f9f730>},False,{},3706,2023-02-16 20:04:44,False,,,HeadphoneTrial,4,4,,4,147,476,headphone_test,"{'label': 'SIO', 'correct_answer': '1'}",True,True,False,1.0,0.0,,1,True,5017.0,,,4.85,60.0,67.5,7.5,0,default,HeadphoneTrial,Info
