_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,contents,node_id,participant_id,module_state_id,trial_maker_id,definition,complete,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x146d4ef50>},False,{},2832,2023-02-16 19:53:27,False,,,ConsonanceTrial,36,36,,36,101,340,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 29, 'duration': 10, 'lower_pitch': 66.37041011064714, 'pitch_interval': 0.11912044506334152, 'upper_pitch': 66.48953055571049}",True,True,False,,0.0,,5,True,3768,,,3.389,381.0,388.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x146d4f6a0>},False,{},2833,2023-02-16 19:53:28,False,,,ConsonanceTrial,55,55,,55,92,328,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 48, 'duration': 10, 'lower_pitch': 65.71561461528005, 'pitch_interval': 11.052888670427299, 'upper_pitch': 76.76850328570734}",True,True,False,,0.0,,2,True,3771,,,3.581,448.5,456.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x146d4fe80>},False,{},2834,2023-02-16 19:53:28,False,,,ConsonanceTrial,24,24,,24,113,367,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 17, 'duration': 10, 'lower_pitch': 66.4753605222734, 'pitch_interval': 11.94574298099025, 'upper_pitch': 78.42110350326365}",True,True,False,,0.0,,4,True,3776,,,4.742,133.5,141.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x146d4ee00>},False,{},2835,2023-02-16 19:53:28,False,,,ConsonanceTrial,35,35,,35,109,343,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 28, 'duration': 10, 'lower_pitch': 65.59434062740577, 'pitch_interval': 4.246452945206335, 'upper_pitch': 69.8407935726121}",True,True,False,,0.0,,2,True,3781,,,5.935,246.0,253.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x146d4f370>},False,{},2836,2023-02-16 19:53:29,False,,,ConsonanceTrial,46,46,,46,90,331,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 39, 'duration': 10, 'lower_pitch': 66.85205678501586, 'pitch_interval': 1.4364122729025686, 'upper_pitch': 68.28846905791843}",True,True,False,,0.0,,4,True,3777,,,4.009,448.5,456.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x146d4f640>},False,{},2837,2023-02-16 19:53:30,False,,,ConsonanceTrial,55,55,,55,86,335,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 48, 'duration': 10, 'lower_pitch': 65.08702271929138, 'pitch_interval': 7.1275940684881, 'upper_pitch': 72.21461678777948}",True,True,False,,0.0,,5,True,3789,,,5.991,276.0,283.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x146d4f100>},False,{},2838,2023-02-16 19:53:30,False,,,ConsonanceTrial,22,22,,22,114,368,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 15, 'duration': 10, 'lower_pitch': 66.50401175588324, 'pitch_interval': 12.850827210746095, 'upper_pitch': 79.35483896662933}",True,True,False,,0.0,,2,True,3784,,,3.734,133.5,141.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x14097ebf0>},False,{},2839,2023-02-16 19:53:30,False,,,ConsonanceTrial,37,37,,37,107,351,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 30, 'duration': 10, 'lower_pitch': 66.32284474786759, 'pitch_interval': 1.6032296249915712, 'upper_pitch': 67.92607437285916}",True,True,False,,0.0,,4,True,3780,,,3.217,291.0,298.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1469af0d0>},False,{},2840,2023-02-16 19:53:30,False,,,ConsonanceTrial,41,41,,41,104,363,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 34, 'duration': 10, 'lower_pitch': 65.80554180214871, 'pitch_interval': 5.603823411622026, 'upper_pitch': 71.40936521377074}",True,True,False,,0.0,,5,True,3778,,,2.958,193.5,201.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1469ae7a0>},False,{},2841,2023-02-16 19:53:31,False,,,ConsonanceTrial,25,25,,25,96,369,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 18, 'duration': 10, 'lower_pitch': 65.22064267337771, 'pitch_interval': 8.709728954002262, 'upper_pitch': 73.93037162737997}",True,True,False,,0.0,,4,True,3782,,,3.849,126.0,133.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1469acdf0>},False,{},2842,2023-02-16 19:53:31,False,,,ConsonanceTrial,18,18,,18,101,340,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 11, 'duration': 10, 'lower_pitch': 65.96759541189628, 'pitch_interval': 2.540808274173167, 'upper_pitch': 68.50840368606946}",True,True,False,,0.0,,3,True,3783,,,3.373,388.5,396.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1469aff70>},False,{},2843,2023-02-16 19:53:31,False,,,ConsonanceTrial,20,20,,20,117,370,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 13, 'duration': 10, 'lower_pitch': 66.88885621183154, 'pitch_interval': 6.24012496563581, 'upper_pitch': 73.12898117746735}",True,True,False,,0.0,,2,True,3787,,,5.142,118.5,126.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1469ac820>},False,{},2844,2023-02-16 19:53:31,False,,,ConsonanceTrial,51,51,,51,116,371,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 44, 'duration': 10, 'lower_pitch': 65.36161652430076, 'pitch_interval': 12.090537713037607, 'upper_pitch': 77.45215423733836}",True,True,False,,0.0,,5,True,3785,,,3.676,111.0,118.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1469ac580>},False,{},2845,2023-02-16 19:53:32,False,,,ConsonanceTrial,17,17,,17,92,328,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 10, 'duration': 10, 'lower_pitch': 65.57307280768788, 'pitch_interval': 14.911871946481675, 'upper_pitch': 80.48494475416956}",True,True,False,,0.0,,3,True,3791,,,5.335,456.0,463.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1469ace20>},False,{},2846,2023-02-16 19:53:32,False,,,ConsonanceTrial,12,12,,12,111,362,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 5, 'duration': 10, 'lower_pitch': 65.29392514222347, 'pitch_interval': 11.825462295110329, 'upper_pitch': 77.1193874373338}",True,True,False,,0.0,,4,True,3786,,,3.355,201.0,208.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1469ad8a0>},False,{},2847,2023-02-16 19:53:34,False,,,ConsonanceTrial,46,46,,46,113,367,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 39, 'duration': 10, 'lower_pitch': 66.82806929856771, 'pitch_interval': 4.31877460120544, 'upper_pitch': 71.14684389977316}",True,True,False,,0.0,,5,True,3790,,,3.367,141.0,148.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1469afca0>},False,{},2848,2023-02-16 19:53:34,False,,,ConsonanceTrial,45,45,,45,90,331,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 38, 'duration': 10, 'lower_pitch': 65.49572081325849, 'pitch_interval': 6.1855022983895935, 'upper_pitch': 71.68122311164808}",True,True,False,,0.0,,5,True,3793,,,3.841,456.0,463.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1469ac850>},False,{},2849,2023-02-16 19:53:34,False,,,ConsonanceTrial,46,46,,46,104,363,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 39, 'duration': 10, 'lower_pitch': 65.8765234830047, 'pitch_interval': 1.728250313800287, 'upper_pitch': 67.60477379680499}",True,True,False,,0.0,,3,True,3797,,,3.888,201.0,208.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1469ada80>},False,{},2850,2023-02-16 19:53:34,False,,,ConsonanceTrial,33,33,,33,107,351,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 26, 'duration': 10, 'lower_pitch': 65.92955954858272, 'pitch_interval': 13.001410426123115, 'upper_pitch': 78.93096997470583}",True,True,False,,0.0,,2,True,3792,,,3.281,298.5,306.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1469ae050>},False,{},2851,2023-02-16 19:53:35,False,,,ConsonanceTrial,47,47,,47,109,343,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 40, 'duration': 10, 'lower_pitch': 65.04338892411953, 'pitch_interval': 11.980982922990188, 'upper_pitch': 77.02437184710972}",True,True,False,,0.0,,6,True,3799,,,4.043,253.5,261.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1469afcd0>},False,{},2852,2023-02-16 19:53:35,False,,,ConsonanceTrial,35,35,,35,96,369,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 28, 'duration': 10, 'lower_pitch': 66.62795689871363, 'pitch_interval': 11.148785780255713, 'upper_pitch': 77.77674267896934}",True,True,False,,0.0,,3,True,3795,,,3.411,133.5,141.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1469affa0>},False,{},2853,2023-02-16 19:53:35,False,,,ConsonanceTrial,20,20,,20,101,340,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 13, 'duration': 10, 'lower_pitch': 65.78538117759274, 'pitch_interval': 2.7759743187464703, 'upper_pitch': 68.5613554963392}",True,True,False,,0.0,,3,True,3798,,,3.242,396.0,403.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476fc130>},False,{},2854,2023-02-16 19:53:35,False,,,ConsonanceTrial,36,36,,36,114,368,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 29, 'duration': 10, 'lower_pitch': 66.92255591996569, 'pitch_interval': 8.684840627049262, 'upper_pitch': 75.60739654701496}",True,True,False,,0.0,,5,True,3802,,,4.371,141.0,148.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476fcc70>},False,{},2855,2023-02-16 19:53:36,False,,,ConsonanceTrial,27,27,,27,116,371,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 20, 'duration': 10, 'lower_pitch': 66.38905781339939, 'pitch_interval': 12.825672571845546, 'upper_pitch': 79.21473038524493}",True,True,False,,0.0,,1,True,3803,,,3.544,118.5,126.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476fd390>},False,{},2856,2023-02-16 19:53:36,False,,,ConsonanceTrial,8,8,,8,111,362,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 1, 'duration': 10, 'lower_pitch': 65.29963289071753, 'pitch_interval': 14.466167998798193, 'upper_pitch': 79.76580088951573}",True,True,False,,0.0,,2,True,3805,,,4.601,208.5,216.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476fd960>},False,{},2857,2023-02-16 19:53:37,False,,,ConsonanceTrial,53,53,,53,117,370,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 46, 'duration': 10, 'lower_pitch': 65.95304889645749, 'pitch_interval': 11.616075933426771, 'upper_pitch': 77.56912482988426}",True,True,False,,0.0,,3,True,3804,,,3.649,126.0,133.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476fd0c0>},False,{},2858,2023-02-16 19:53:37,False,,,ConsonanceTrial,22,22,,22,86,335,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 15, 'duration': 10, 'lower_pitch': 66.5126642428796, 'pitch_interval': 1.0454629564510682, 'upper_pitch': 67.55812719933067}",True,True,False,,0.0,,2,True,3807,,,3.919,283.5,291.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476fdf90>},False,{},2859,2023-02-16 19:53:38,False,,,ConsonanceTrial,19,19,,19,113,367,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 12, 'duration': 10, 'lower_pitch': 65.22517421122234, 'pitch_interval': 9.188104130987927, 'upper_pitch': 74.41327834221026}",True,True,False,,0.0,,6,True,3813,,,3.125,148.5,156.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476febc0>},False,{},2860,2023-02-16 19:53:38,False,,,ConsonanceTrial,42,42,,42,92,328,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 35, 'duration': 10, 'lower_pitch': 66.1794583209739, 'pitch_interval': 14.053953042347347, 'upper_pitch': 80.23341136332124}",True,True,False,,0.0,,3,True,3810,,,3.624,463.5,471.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476ff0a0>},False,{},2861,2023-02-16 19:53:38,False,,,ConsonanceTrial,21,21,,21,107,351,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 14, 'duration': 10, 'lower_pitch': 65.03065380926769, 'pitch_interval': 12.938458666384355, 'upper_pitch': 77.96911247565204}",True,True,False,,0.0,,2,True,3806,,,3.138,306.0,313.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476fce80>},False,{},2862,2023-02-16 19:53:38,False,,,ConsonanceTrial,34,34,,34,90,331,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 27, 'duration': 10, 'lower_pitch': 66.81860221381139, 'pitch_interval': 0.34079925808783773, 'upper_pitch': 67.15940147189923}",True,True,False,,0.0,,4,True,3812,,,3.672,463.5,471.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476ff6a0>},False,{},2863,2023-02-16 19:53:39,False,,,ConsonanceTrial,15,15,,15,96,369,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 8, 'duration': 10, 'lower_pitch': 65.044473794451, 'pitch_interval': 12.514153652025987, 'upper_pitch': 77.55862744647698}",True,True,False,,0.0,,3,True,3809,,,3.353,141.0,148.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476ffbe0>},False,{},2864,2023-02-16 19:53:39,False,,,ConsonanceTrial,26,26,,26,104,363,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 19, 'duration': 10, 'lower_pitch': 65.83204360338017, 'pitch_interval': 13.947767653798516, 'upper_pitch': 79.7798112571787}",True,True,False,,0.0,,4,True,3815,,,4.447,208.5,216.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476fed40>},False,{},2865,2023-02-16 19:53:39,False,,,ConsonanceTrial,45,45,,45,101,340,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 38, 'duration': 10, 'lower_pitch': 65.18108280524994, 'pitch_interval': 14.753496688909214, 'upper_pitch': 79.93457949415915}",True,True,False,,0.0,,2,True,3811,,,3.315,403.5,411.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476fe710>},False,{},2866,2023-02-16 19:53:39,False,,,ConsonanceTrial,50,50,,50,109,343,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 43, 'duration': 10, 'lower_pitch': 66.44718592262795, 'pitch_interval': 14.740088424590246, 'upper_pitch': 81.18727434721819}",True,True,False,,0.0,,3,True,3823,,,6.128,261.0,268.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476ff370>},False,{},2867,2023-02-16 19:53:40,False,,,ConsonanceTrial,7,7,,7,102,332,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 0, 'duration': 10, 'lower_pitch': 65.48920662129538, 'pitch_interval': 1.9502213061930314, 'upper_pitch': 67.43942792748841}",True,True,False,,0.0,,1,True,3817,,,3.2,358.5,366.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1476ff640>},False,{},2868,2023-02-16 19:53:40,False,,,ConsonanceTrial,44,44,,44,114,368,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 37, 'duration': 10, 'lower_pitch': 65.71916908369273, 'pitch_interval': 6.803338238621935, 'upper_pitch': 72.52250732231467}",True,True,False,,0.0,,4,True,3818,,,3.304,148.5,156.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480d87f0>},False,{},2869,2023-02-16 19:53:41,False,,,ConsonanceTrial,20,20,,20,116,371,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 13, 'duration': 10, 'lower_pitch': 65.90444550342104, 'pitch_interval': 7.94457139479963, 'upper_pitch': 73.84901689822067}",True,True,False,,0.0,,1,True,3821,,,3.865,126.0,133.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480d9de0>},False,{},2870,2023-02-16 19:53:41,False,,,ConsonanceTrial,33,33,,33,117,370,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 26, 'duration': 10, 'lower_pitch': 65.07709731754093, 'pitch_interval': 3.8088312351871387, 'upper_pitch': 68.88592855272807}",True,True,False,,0.0,,3,True,3819,,,3.476,133.5,141.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480da980>},False,{},2871,2023-02-16 19:53:42,False,,,ConsonanceTrial,13,13,,13,111,362,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 6, 'duration': 10, 'lower_pitch': 65.00243317228409, 'pitch_interval': 9.58562658309979, 'upper_pitch': 74.58805975538388}",True,True,False,,0.0,,3,True,3829,,,4.996,216.0,223.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480d8b20>},False,{},2872,2023-02-16 19:53:42,False,,,ConsonanceTrial,15,15,,15,107,351,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 8, 'duration': 10, 'lower_pitch': 65.15916020505954, 'pitch_interval': 10.33947367978493, 'upper_pitch': 75.49863388484447}",True,True,False,,0.0,,2,True,3822,,,2.924,313.5,321.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480d8e20>},False,{},2873,2023-02-16 19:53:42,False,,,ConsonanceTrial,54,54,,54,86,335,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 47, 'duration': 10, 'lower_pitch': 66.66208105373336, 'pitch_interval': 13.877822991456046, 'upper_pitch': 80.5399040451894}",True,True,False,,0.0,,3,True,4290,,,169.272,291.0,298.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480d84f0>},False,{},2874,2023-02-16 19:53:43,False,,,ConsonanceTrial,18,18,,18,96,369,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 11, 'duration': 10, 'lower_pitch': 65.67291133439315, 'pitch_interval': 8.114081050150046, 'upper_pitch': 73.7869923845432}",True,True,False,,0.0,,4,True,3824,,,3.328,148.5,156.0,7.5,0,default,ConsonanceTrial,Info
,False,{},2875,2023-02-16 19:53:43,False,,,ConsonanceTrial,53,53,,53,92,328,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 46, 'duration': 10, 'lower_pitch': 65.41264220290523, 'pitch_interval': 1.3389746928386677, 'upper_pitch': 66.7516168957439}",True,True,True,,0.0,2709.0,1,False,3826,0.0,4.0,3.722,471.0,478.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480da170>},False,{},2876,2023-02-16 19:53:43,False,,,ConsonanceTrial,24,24,,24,101,340,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 17, 'duration': 10, 'lower_pitch': 65.50730257853652, 'pitch_interval': 9.199466305403185, 'upper_pitch': 74.7067688839397}",True,True,False,,0.0,,4,True,3833,,,5.538,411.0,418.5,7.5,0,default,ConsonanceTrial,Info
,False,{},2877,2023-02-16 19:53:43,False,,,ConsonanceTrial,41,41,,41,90,331,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 34, 'duration': 10, 'lower_pitch': 65.63042041989324, 'pitch_interval': 11.354954371523828, 'upper_pitch': 76.98537479141707}",True,True,True,,0.0,2413.0,5,False,3827,0.0,4.0,3.758,471.0,478.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480db3a0>},False,{},2878,2023-02-16 19:53:43,False,,,ConsonanceTrial,11,11,,11,113,367,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 4, 'duration': 10, 'lower_pitch': 65.08480255886512, 'pitch_interval': 0.5119132757058042, 'upper_pitch': 65.59671583457093}",True,True,False,,0.0,,4,True,3828,,,3.179,156.0,163.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480db010>},False,{},2879,2023-02-16 19:53:44,False,,,ConsonanceTrial,51,51,,51,104,363,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 44, 'duration': 10, 'lower_pitch': 66.99447381290238, 'pitch_interval': 11.058372792137472, 'upper_pitch': 78.05284660503986}",True,True,False,,0.0,,6,True,3831,,,4.01,216.0,223.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480db6d0>},False,{},2880,2023-02-16 19:53:44,False,,,ConsonanceTrial,38,38,,38,102,332,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 31, 'duration': 10, 'lower_pitch': 65.77080316266284, 'pitch_interval': 8.188288497770117, 'upper_pitch': 73.95909166043296}",True,True,False,,0.0,,3,True,3830,,,3.128,366.0,373.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480d8220>},False,{},2881,2023-02-16 19:53:44,False,,,ConsonanceTrial,41,41,,41,114,368,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 34, 'duration': 10, 'lower_pitch': 66.23217736394712, 'pitch_interval': 8.025143973350378, 'upper_pitch': 74.2573213372975}",True,True,False,,0.0,,5,True,3832,,,3.246,156.0,163.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480da500>},False,{},2882,2023-02-16 19:53:45,False,,,ConsonanceTrial,16,16,,16,117,370,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 9, 'duration': 10, 'lower_pitch': 66.78013571489305, 'pitch_interval': 2.420634714301442, 'upper_pitch': 69.20077042919449}",True,True,False,,0.0,,4,True,3836,,,3.372,141.0,148.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480dbf70>},False,{},2883,2023-02-16 19:53:46,False,,,ConsonanceTrial,42,42,,42,116,371,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 35, 'duration': 10, 'lower_pitch': 65.79515554613668, 'pitch_interval': 0.38368888140685786, 'upper_pitch': 66.17884442754354}",True,True,False,,0.0,,6,True,3837,,,3.221,133.5,141.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480daad0>},False,{},2884,2023-02-16 19:53:46,False,,,ConsonanceTrial,38,38,,38,107,351,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 31, 'duration': 10, 'lower_pitch': 65.5290939440233, 'pitch_interval': 10.565614131035398, 'upper_pitch': 76.0947080750587}",True,True,False,,0.0,,1,True,3834,,,2.935,321.0,328.5,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480db580>},False,{},2885,2023-02-16 19:53:46,False,,,ConsonanceTrial,42,42,,42,109,343,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 35, 'duration': 10, 'lower_pitch': 66.87694364196372, 'pitch_interval': 5.907267485023867, 'upper_pitch': 72.78421112698759}",True,True,False,,0.0,,2,True,3842,,,4.567,268.5,276.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x1480d9360>},False,{},2886,2023-02-16 19:53:46,False,,,ConsonanceTrial,28,28,,28,96,369,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 21, 'duration': 10, 'lower_pitch': 66.12715567630984, 'pitch_interval': 5.455878495530884, 'upper_pitch': 71.58303417184072}",True,True,False,,0.0,,4,True,3839,,,3.533,156.0,163.5,7.5,0,default,ConsonanceTrial,Info
,False,{},2887,2023-02-16 19:53:47,False,,,ConsonanceTrial,15,15,,15,92,328,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 8, 'duration': 10, 'lower_pitch': 65.35876201245812, 'pitch_interval': 6.320992652086552, 'upper_pitch': 71.67975466454467}",True,True,True,,0.0,2383.0,2,False,3843,1.0,4.0,3.87,478.5,486.0,7.5,0,default,ConsonanceTrial,Info
,False,{},2888,2023-02-16 19:53:47,False,,,ConsonanceTrial,51,51,,51,90,331,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 44, 'duration': 10, 'lower_pitch': 66.69540287444485, 'pitch_interval': 6.981524365913116, 'upper_pitch': 73.67692724035797}",True,True,True,,0.0,2712.0,4,False,3841,1.0,4.0,3.69,478.5,486.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141efc730>},False,{},2889,2023-02-16 19:53:47,False,,,ConsonanceTrial,50,50,,50,113,367,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 43, 'duration': 10, 'lower_pitch': 66.64378756046676, 'pitch_interval': 11.879423670282815, 'upper_pitch': 78.52321123074958}",True,True,False,,0.0,,3,True,3844,,,3.427,163.5,171.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141efd6c0>},False,{},2890,2023-02-16 19:53:48,False,,,ConsonanceTrial,43,43,,43,111,362,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 36, 'duration': 10, 'lower_pitch': 66.83597302919473, 'pitch_interval': 12.60612956209767, 'upper_pitch': 79.44210259129241}",True,True,False,,0.0,,1,True,3854,,,7.117,223.5,231.0,7.5,0,default,ConsonanceTrial,Info
{'stimulus': <psynet.asset.FastFunctionAsset object at 0x141efe7a0>},False,{},2891,2023-02-16 19:53:48,False,,,ConsonanceTrial,27,27,,27,102,332,consonance_main_experiment,"{'timbre': 'carillon', 'repetition': 20, 'duration': 10, 'lower_pitch': 66.48515742250947, 'pitch_interval': 13.881603174522361, 'upper_pitch': 80.36676059703183}",True,True,False,,0.0,,4,True,3845,,,3.002,373.5,381.0,7.5,0,default,ConsonanceTrial,Info
